Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"WORKPRO Wide Mouth Adjustable Wrench and Pipe Wrench 2-in-1, 42mm Extra Large Jaw Capacity, with Bi-Material Soft Grip
Brand WORKPRO
Item dimensions L x W x H 20 x 7 x 2 centimetres
Material Chrome Vanadium Steel
Head style Round
Weight 0.29 Kilograms
Wide Jaw Opening-This wide mouth adjustable spanner features with large Jaw capacity up to 42mm. The hardened and milled jaws are ideal for effective work
2-in-1 Multifunctional Design-Reversible jaw with serrated edge makes it possible for round screws and pipe. It can be used as an adjustable wrench, also as a pipe wrench
High quality material-Made from chrome vanadium for durability and rust resistance
Non-slip handles-Ergonomically shaped and soft-grip handle for comfortable use, and Bi-material material for skid resistance
Wide Applications-This 2-in-1 wrench can be used on all types of bolts, nuts, and pipes, ideal for general maintenance in house, garage, and workshop. Must have tool for mechanics, plumbers, and DIY enthusiast
Manufacturer Hangzhou Great Star Industrial Co.,LTD.
Part Number W072016A
Product Dimensions 20 x 7 x 2 cm; 290 Grams
Item model number W072016A
Material Chrome Vanadium Steel
Item Package Quantity 1
Head Style Round
Batteries included? No
Batteries Required? No
Item Weight 290 g
","WORKPRO Wide Mouth Adjustable Wrench and Pipe Wrench 2-in-1, 42mm Extra Large Jaw Capacity, with Bi-Material Soft Grip
Wide Jaw Opening-This wide mouth adjustable spanner features with large Jaw capacity up to 42mm. The hardened and milled jaws are ideal for effective work
2-in-1 Multifunctional Design-Reversible jaw with serrated edge makes it possible for round screws and pipe. It can be used as an adjustable wrench, also as a pipe wrench
High quality material-Made from chrome vanadium for durability and rust resistance
Non-slip handles-Ergonomically shaped and soft-grip handle for comfortable use, and Bi-material material for skid resistance
Wide Applications-This 2-in-1 wrench can be used on all types of bolts, nuts, and pipes, ideal for general maintenance in house, garage, and workshop. Must have tool for mechanics, plumbers, and DIY enthusiast
","Brand WORKPRO
Item dimensions L x W x H 20 x 7 x 2 centimetres
Material Chrome Vanadium Steel
Head style Round
Weight 0.29 Kilograms
Manufacturer Hangzhou Great Star Industrial Co.,LTD.
Part Number W072016A
Product Dimensions 20 x 7 x 2 cm; 290 Grams
Item model number W072016A
Material Chrome Vanadium Steel
Item Package Quantity 1
Head Style Round
Batteries included? No
Batteries Required? No
Item Weight 290 g
",metal,other,290g,other,20,7,2,handle
"12inch Adjustable Wrench Spanner Length 213 mm and 28 mm Jaw (12"")
🔧 JAW CAPACITY - 0 - 40mm, Handle length: 200mm
🔧 MATERIAL: Strong Aluminium Wrench
🔧 Ideal for tightening & loosening nuts and bolts
🔧 Precision worm with smooth opening to work efficiently
🔧 Suitable for plumbing, tube nut disassembly or gas industry etc.
Manufacturer Rich Taste
Material Aluminium
","12inch Adjustable Wrench Spanner Length 213 mm and 28 mm Jaw (12"")
🔧 JAW CAPACITY - 0 - 40mm, Handle length: 200mm
🔧 MATERIAL: Strong Aluminium Wrench
🔧 Ideal for tightening & loosening nuts and bolts
🔧 Precision worm with smooth opening to work efficiently
🔧 Suitable for plumbing, tube nut disassembly or gas industry etc.
","Manufacturer Rich Taste
Material Aluminium
",metal,other,other,other,other,other,other,handle
"ACDelco ARM607-4 1/2"" Digital Torque Wrench (13 - 134 Nm) with Buzzer, Vibration, Flash Notification & Case (ISO 6789 Standard)
EASY TO USE – Our lightweight, professional (13 to 134 Nm) torque digital torque wrench is engineered with high-quality materials that displays real-time torque values in ft-lbs. and Nm. Excellent tool for tiny, tight, and narrow working environment, but also reliable torque values that is ideal for professionals, automotive, motor bikes, and many other industrial uses.
SUPERIOR QUALITY – ACDelco is long known for its stellar quality and this tool is no different. It offers speed, accuracy, and an easy to read LCD screen that beeps when a desired torque value is achieved. Our digital torque wrench is also highly efficient, with longer lifespan and industrial grade alloy metal engineered to last years or even decades to come with proper uses.
USER-FRIENDLY – Lightweight composite housing with ergonomic soft grip handle design provides comfort for long working hours and a secure grip for maximum control and steadiness. Slim body design molded to securely fit and balance hand torque to help reduce vibration and fatigue with less wear on your hands.
VALUE KIT – Our kit comes with a digital torque wrench, a manual of instructions and guidance, and a hard-shell case that protects and secures the tool when not in use. This tool is powered by 4 AAA batteries (not included).
100% SATISFACTION GUARANTEED – For over 35 years we have been manufacturing and providing the best products and services to our customers. Every purchase comes with a manufacturer’s limited 1-year warranty, so you can buy with confidence!
Manufacturer ACDelco
Package Dimensions 57.6 x 12.4 x 7.4 cm; 1.79 Kilograms
Batteries 4 AAA batteries required.
Material Metal
Batteries included? No
Batteries Required? Yes
Item Weight 1.79 kg
","ACDelco ARM607-4 1/2"" Digital Torque Wrench (13 - 134 Nm) with Buzzer, Vibration, Flash Notification & Case (ISO 6789 Standard)
EASY TO USE – Our lightweight, professional (13 to 134 Nm) torque digital torque wrench is engineered with high-quality materials that displays real-time torque values in ft-lbs. and Nm. Excellent tool for tiny, tight, and narrow working environment, but also reliable torque values that is ideal for professionals, automotive, motor bikes, and many other industrial uses.
SUPERIOR QUALITY – ACDelco is long known for its stellar quality and this tool is no different. It offers speed, accuracy, and an easy to read LCD screen that beeps when a desired torque value is achieved. Our digital torque wrench is also highly efficient, with longer lifespan and industrial grade alloy metal engineered to last years or even decades to come with proper uses.
USER-FRIENDLY – Lightweight composite housing with ergonomic soft grip handle design provides comfort for long working hours and a secure grip for maximum control and steadiness. Slim body design molded to securely fit and balance hand torque to help reduce vibration and fatigue with less wear on your hands.
VALUE KIT – Our kit comes with a digital torque wrench, a manual of instructions and guidance, and a hard-shell case that protects and secures the tool when not in use. This tool is powered by 4 AAA batteries (not included).
100% SATISFACTION GUARANTEED – For over 35 years we have been manufacturing and providing the best products and services to our customers. Every purchase comes with a manufacturer’s limited 1-year warranty, so you can buy with confidence!
","Manufacturer ACDelco
Package Dimensions 57.6 x 12.4 x 7.4 cm; 1.79 Kilograms
Batteries 4 AAA batteries required.
Material Metal
Batteries included? No
Batteries Required? Yes
Item Weight 1.79 kg
",metal,other,1.79kg,other,57.6,12.4,7.4,handle
"Wera Click Torque C 3 Adjustable Torque Wrench, 1/2"" Square Drive, 40 - 200 Nm, 05075622001
Brand Wera
Item dimensions L x W x H 53.5 x 6 x 6 centimetres
Material 1/2"", 40 - 200 Nm
Head style Fixed Square
Item torque 40 Newton Meters
With 1/2"" square drive, reversible ratchet, 45 teeth
Easy setting and saving of the desired torque value with audible and tactile clicks when reaching the scale values
Audible and tactile release mechanism when the set torque value is reached
Measuring range: 40-200 Nm; Precise to +/- 3% as per DIN EN ISO 6789-1:2017-07
Very robust design with ergonomic 2-component handle suitable for right-hand use
Manufacturer Wera
Part Number 05075622001
Product Dimensions 53.5 x 6 x 6 cm; 1.46 Kilograms
Item model number 05075622001
Size 1/2-inch
Colour Black/Green
Style 1/2"", 40 - 200 Nm
Material 1/2"", 40 - 200 Nm
Voltage 1 Volts
Wattage 1 watts
Torque 40 Newton Meters
Item Package Quantity 1
Number Of Pieces 1
Maximum Pressure 1 Bars
Head Style Fixed Square
Measurement System Metric
Included Components Click-Torque C 3 torque wrench with reversible ratchet, 1/2 inch, 40 - 300 Nm
Batteries included? No
Batteries Required? No
Item Weight 1.46 kg
","Wera Click Torque C 3 Adjustable Torque Wrench, 1/2"" Square Drive, 40 - 200 Nm, 05075622001
With 1/2"" square drive, reversible ratchet, 45 teeth
Easy setting and saving of the desired torque value with audible and tactile clicks when reaching the scale values
Audible and tactile release mechanism when the set torque value is reached
Measuring range: 40-200 Nm; Precise to +/- 3% as per DIN EN ISO 6789-1:2017-07
Very robust design with ergonomic 2-component handle suitable for right-hand use
","Brand Wera
Item dimensions L x W x H 53.5 x 6 x 6 centimetres
Material 1/2"", 40 - 200 Nm
Head style Fixed Square
Item torque 40 Newton Meters
Manufacturer Wera
Part Number 05075622001
Product Dimensions 53.5 x 6 x 6 cm; 1.46 Kilograms
Item model number 05075622001
Size 1/2-inch
Colour Black/Green
Style 1/2"", 40 - 200 Nm
Material 1/2"", 40 - 200 Nm
Voltage 1 Volts
Wattage 1 watts
Torque 40 Newton Meters
Item Package Quantity 1
Number Of Pieces 1
Maximum Pressure 1 Bars
Head Style Fixed Square
Measurement System Metric
Included Components Click-Torque C 3 torque wrench with reversible ratchet, 1/2 inch, 40 - 300 Nm
Batteries included? No
Batteries Required? No
Item Weight 1.46 kg
",other,black,1.46kg,other,53.5,6,6,handle
"SOS Tools S1001-1/4"" Inch Square Drive Torque Wrench Micrometer 2-24Nm/18-212in./lb. Calibration Certificate Ideal for Carbon Bikes, Professional Mechanics
Brand SOS Tools
Item dimensions L x W x H 30.8 x 6 x 7.8 centimetres
Material Chrome Vanadium Steel, Alloy Steel, Plastic
Head style Fixed Square
Weight 1.64 Pounds
** TEST BEFORE USE ** At 2Nm the click on the handle is very subtle and there will be no audible click. We recommend testing the torque wrench on a higher torque setting before use, to become familiar with how the wrench operates. The wrench does not stop over torquing, it only indicates when the correct torque has been reached. As soon as there is any movement in the handle then the correct torque setting has been reached and the operator should cease applying pressure.
Adjustable Range of 2-24Nm, Including Torques. Suitable For Most Bike Stems, Handlebars, Seats etc.
Essential For Any Workshop or Bicycle Enthusiast, Especially Those With a Carbon Bike.
Each Torque Wrench Comes With a Calibration Certificate & Conversion Table
Two Way Chrome Vanadium Steel Ratchet With All Steel Handle
Manufacturer SOS Tools
Part Number S1001
Product Dimensions 30.81 x 5.99 x 7.8 cm; 743.89 Grams
Colour Silver/Black
Material Chrome Vanadium Steel, Alloy Steel, Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 744 g
","SOS Tools S1001-1/4"" Inch Square Drive Torque Wrench Micrometer 2-24Nm/18-212in./lb. Calibration Certificate Ideal for Carbon Bikes, Professional Mechanics
** TEST BEFORE USE ** At 2Nm the click on the handle is very subtle and there will be no audible click. We recommend testing the torque wrench on a higher torque setting before use, to become familiar with how the wrench operates. The wrench does not stop over torquing, it only indicates when the correct torque has been reached. As soon as there is any movement in the handle then the correct torque setting has been reached and the operator should cease applying pressure.
Adjustable Range of 2-24Nm, Including Torques. Suitable For Most Bike Stems, Handlebars, Seats etc.
Essential For Any Workshop or Bicycle Enthusiast, Especially Those With a Carbon Bike.
Each Torque Wrench Comes With a Calibration Certificate & Conversion Table
Two Way Chrome Vanadium Steel Ratchet With All Steel Handle
","Brand SOS Tools
Item dimensions L x W x H 30.8 x 6 x 7.8 centimetres
Material Chrome Vanadium Steel, Alloy Steel, Plastic
Head style Fixed Square
Weight 1.64 Pounds
Manufacturer SOS Tools
Part Number S1001
Product Dimensions 30.81 x 5.99 x 7.8 cm; 743.89 Grams
Colour Silver/Black
Material Chrome Vanadium Steel, Alloy Steel, Plastic
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 744 g
",metal,silver,744g,other,30.8,6,7.8,handle
"HAUTMEC Basin Wrench Capacity of 10mm to 32mm, 250mm(10in) Reach PL0024
Brand HAUTMEC
Item dimensions L x W x H 30 x 11.5 x 1.4 centimetres
Material Carbon Steel
Weight 1.07 Pounds
Operation mode Mechanical
Carbon steel hardened and tempered for longevity
Pivoting adjustable working head for easy tightening and removing faucet and fill valve nuts
Spring loaded jaws for auto adjusts to the size of nuts
11"" Long reach shaft for getting the nuts in hard to reach places
T rod handle for easy turning and operation
Manufacturer SUOBO TOOLS
Part Number PL0024
Product Dimensions 30 x 11.5 x 1.4 cm; 485.34 Grams
Manufacturer reference PL0024
Style 10 - 32mm
Material Carbon Steel
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 485 g
","HAUTMEC Basin Wrench Capacity of 10mm to 32mm, 250mm(10in) Reach PL0024
Carbon steel hardened and tempered for longevity
Pivoting adjustable working head for easy tightening and removing faucet and fill valve nuts
Spring loaded jaws for auto adjusts to the size of nuts
11"" Long reach shaft for getting the nuts in hard to reach places
T rod handle for easy turning and operation
","Brand HAUTMEC
Item dimensions L x W x H 30 x 11.5 x 1.4 centimetres
Material Carbon Steel
Weight 1.07 Pounds
Operation mode Mechanical
Manufacturer SUOBO TOOLS
Part Number PL0024
Product Dimensions 30 x 11.5 x 1.4 cm; 485.34 Grams
Manufacturer reference PL0024
Style 10 - 32mm
Material Carbon Steel
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 485 g
",metal,other,485g,other,30,11.5,1.4,handle
"Silverline 633567 Torque Wrench 1/2 inch Drive 28-210 Nm
Chrome vanadium steel torque wrench with torque range of 28-210 Nm
Includes storage case
Includes 125 mm extension bar and 1/2"" to 3/8"" converter
Manufacturer SLTL4
Part Number 633567
Product Dimensions 8.3 x 6.8 x 49.8 cm; 1 Kilograms
Item model number 633567
Size 28 - 210 Nm, 1/2 inch
Colour Silver
Style 1/2"" Torque Wrench
Material 1/2-inch drive chrome vanadium steel^125 mm extension bar^1/2-3/8 inches converter
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Included Components Silverline 633567 Torque Wrench 0.5 inch Drive 28-210 Nm
Batteries included? No
Batteries Required? No
Item Weight 1 kg
","Silverline 633567 Torque Wrench 1/2 inch Drive 28-210 Nm
Chrome vanadium steel torque wrench with torque range of 28-210 Nm
Includes storage case
Includes 125 mm extension bar and 1/2"" to 3/8"" converter
","Manufacturer SLTL4
Part Number 633567
Product Dimensions 8.3 x 6.8 x 49.8 cm; 1 Kilograms
Item model number 633567
Size 28 - 210 Nm, 1/2 inch
Colour Silver
Style 1/2"" Torque Wrench
Material 1/2-inch drive chrome vanadium steel^125 mm extension bar^1/2-3/8 inches converter
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Included Components Silverline 633567 Torque Wrench 0.5 inch Drive 28-210 Nm
Batteries included? No
Batteries Required? No
Item Weight 1 kg
",metal,silver,1kg,other,8.3,6.8,49.8,other
"1/4"" Torque Wrench 5-25 Nm High Precision Bike Maintenance kit, 1/4 Inch Drive Repair Spanner Key with Double Scale, Two-Way Ratchet, with Wrench Socket Bit, Extension Bar, Storage Box
【Widely Use】Handife 1/4 inch torque wrench is a very useful and precise hand tool. It is often used for bicycles and motorcycles maintenance. This device measures and helps to control the tightening torque of a bolt.
【±4% High Precision】Each torque wrench has been fully calibrated and tested and meets the requirements of ISO6789 and ASME B107.14M. Each product has a separate calibration certificate.
【Double Scale】Torque value range: 5-25Nm (55-231 M.KG). Nm and FT-LB double scale, suitable for most use occasions.
【New Structure】The push and pull unlocking structure is more convenient for users to adjust the torque value. This structure will not loosen during work, thereby ensuring the accuracy of the required torque value and the safety of the equipment.
【High-Quality Material】Laser engraved scale value. The font is not easy to be scratched. Aluminium alloy material, stable but not excessively heavy.
【High-Quality Material】Laser engraved scale value. The font is not easy to be scratched. Aluminium alloy material, stable but not excessively heavy.
【Easy to Use】Easy to use: Two way ratchet wrench. You only need to adjust the paddle to set the forward and reverse rotation. Supports quick replacement of wrench sockets and connecting rods.
【21PCS BIKE TOOL KIT】: Includes Hex: H2, H2.5, H3, H4, H5, H6, H8; Torx: T10, T15, T20, T25, T27, T30; Socket Bits: PH1, PH2; 5 Sockets: 6-8-10-12-14mm, 1*1/4"" extension bar.
Manufacturer Handife
Package Dimensions 31 x 14.5 x 6 cm; 1.26 Kilograms
Size 1/4""
Style Ratchet Torque
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.26 kg
","1/4"" Torque Wrench 5-25 Nm High Precision Bike Maintenance kit, 1/4 Inch Drive Repair Spanner Key with Double Scale, Two-Way Ratchet, with Wrench Socket Bit, Extension Bar, Storage Box
【Widely Use】Handife 1/4 inch torque wrench is a very useful and precise hand tool. It is often used for bicycles and motorcycles maintenance. This device measures and helps to control the tightening torque of a bolt.
【±4% High Precision】Each torque wrench has been fully calibrated and tested and meets the requirements of ISO6789 and ASME B107.14M. Each product has a separate calibration certificate.
【Double Scale】Torque value range: 5-25Nm (55-231 M.KG). Nm and FT-LB double scale, suitable for most use occasions.
【New Structure】The push and pull unlocking structure is more convenient for users to adjust the torque value. This structure will not loosen during work, thereby ensuring the accuracy of the required torque value and the safety of the equipment.
【High-Quality Material】Laser engraved scale value. The font is not easy to be scratched. Aluminium alloy material, stable but not excessively heavy.
【High-Quality Material】Laser engraved scale value. The font is not easy to be scratched. Aluminium alloy material, stable but not excessively heavy.
【Easy to Use】Easy to use: Two way ratchet wrench. You only need to adjust the paddle to set the forward and reverse rotation. Supports quick replacement of wrench sockets and connecting rods.
【21PCS BIKE TOOL KIT】: Includes Hex: H2, H2.5, H3, H4, H5, H6, H8; Torx: T10, T15, T20, T25, T27, T30; Socket Bits: PH1, PH2; 5 Sockets: 6-8-10-12-14mm, 1*1/4"" extension bar.
","Manufacturer Handife
Package Dimensions 31 x 14.5 x 6 cm; 1.26 Kilograms
Size 1/4""
Style Ratchet Torque
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.26 kg
",metal,other,1.26kg,other,31,14.5,6,other
"Draper 78642 BTW 1/2"" Square Drive Torque Wrench 30-210Nm

Easy to use torque wrench essential for precision work, this universal, easy to use torque wrench is ideal for many everyday applications.
The click-type operation and micrometer adjustment allow the user to apply the correct tension when required, providing easy and accurate use.
The torque value range is 30-210Nm and delivered with an accuracy spread of plus/minus 4 per cent.
Each torque wrench is supplied in sturdy and robust blow mould case for safekeeping.

Manufacturer Draper Tools
Part Number 78642
Product Dimensions 48.5 x 6.6 x 5.6 cm; 1.62 Kilograms
Item model number 78642
Finish Polished
Material Steel
Torque 210 Newton Meters
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.62 kg
","Draper 78642 BTW 1/2"" Square Drive Torque Wrench 30-210Nm

Easy to use torque wrench essential for precision work, this universal, easy to use torque wrench is ideal for many everyday applications.
The click-type operation and micrometer adjustment allow the user to apply the correct tension when required, providing easy and accurate use.
The torque value range is 30-210Nm and delivered with an accuracy spread of plus/minus 4 per cent.
Each torque wrench is supplied in sturdy and robust blow mould case for safekeeping.

","Manufacturer Draper Tools
Part Number 78642
Product Dimensions 48.5 x 6.6 x 5.6 cm; 1.62 Kilograms
Item model number 78642
Finish Polished
Material Steel
Torque 210 Newton Meters
Item Package Quantity 1
Head Style Fixed Square
Batteries included? No
Batteries Required? No
Item Weight 1.62 kg
",metal,other,1.62kg,other,48.5,6.6,5.6,other
"Tolsen Industrial Adjustable Wrench (12"")
Brand Tolsen Tools
Item dimensions L x W x H 30.5 x 8 x 2.5 centimetres
Material Alloy Steel
Finish type Polished
High Quality Drop Forged
Comfort Grips
Precise Adjustment
Metric and Imperial Graduations
Manufacturer Tolsen Tools
Part Number 15311
Product Dimensions 30.5 x 8 x 2.5 cm; 760 Grams
Manufacturer reference 15311
Size 12""
Finish Polished
Material Alloy Steel
Item Package Quantity 1
Batteries Required? No
Item Weight 760 g
","Tolsen Industrial Adjustable Wrench (12"")
High Quality Drop Forged
Comfort Grips
Precise Adjustment
Metric and Imperial Graduations
","Brand Tolsen Tools
Item dimensions L x W x H 30.5 x 8 x 2.5 centimetres
Material Alloy Steel
Finish type Polished
Manufacturer Tolsen Tools
Part Number 15311
Product Dimensions 30.5 x 8 x 2.5 cm; 760 Grams
Manufacturer reference 15311
Size 12""
Finish Polished
Material Alloy Steel
Item Package Quantity 1
Batteries Required? No
Item Weight 760 g
",metal,other,760g,other,30.5,8,2.5,other
"Draper 78641 BTW 3/8"" Square Drive Torque Wrench 20-110Nm
Brand Draper
Item dimensions L x W x H 41.6 x 5.4 x 5.6 centimetres
Material Alloy Steel
Finish type Silver
Head style Fixed Square

Easy to use torque wrench essential for precision work, this universal, easy to use torque wrench is ideal for many everyday applications.
The click-type operation and micrometer adjustment allow the user to apply the correct tension when required, providing easy and accurate use.
The torque value range is 8-108Nm and delivered with an accuracy spread of plus/minus 4 per cent.
Each torque wrench is supplied in a sturdy and robust blow mould case for safekeeping.

Manufacturer Draper Tools
Brand Draper
Product Dimensions 41.6 x 5.4 x 5.6 cm; 1.05 Kilograms
Item model number 78641
Manufacturer Part Number 78641
Lift type Mechanical
Item Weight 1.05 kg
","Draper 78641 BTW 3/8"" Square Drive Torque Wrench 20-110Nm

Easy to use torque wrench essential for precision work, this universal, easy to use torque wrench is ideal for many everyday applications.
The click-type operation and micrometer adjustment allow the user to apply the correct tension when required, providing easy and accurate use.
The torque value range is 8-108Nm and delivered with an accuracy spread of plus/minus 4 per cent.
Each torque wrench is supplied in a sturdy and robust blow mould case for safekeeping.

","Brand Draper
Item dimensions L x W x H 41.6 x 5.4 x 5.6 centimetres
Material Alloy Steel
Finish type Silver
Head style Fixed Square
Manufacturer Draper Tools
Brand Draper
Product Dimensions 41.6 x 5.4 x 5.6 cm; 1.05 Kilograms
Item model number 78641
Manufacturer Part Number 78641
Lift type Mechanical
Item Weight 1.05 kg
",metal,other,1.05kg,other,41.6,5.4,5.6,other
"Bahco 361-14 14-inch Stillson Type Pipe Wrench
Brand Bahco
Item dimensions L x W x H 10 x 10 x 40 centimetres
Material Alloy Steel
Head style Fixed Square
Weight 1090 Grams
Self clamping one-hand traditional stillson wrench
Body in traditional forged steel and anti-corrosion treated
Induction hardened jaw
Spring loaded for ratchet-like use
The length of pipe wrench is 14 inches
Manufacturer Bahco
Part Number 361-14
Product Dimensions 10 x 10 x 40 cm; 1.09 Kilograms
Item model number 361-14
Size 350mm (14in)
Colour Multi
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Imperial
Included Components 1
Batteries included? No
Batteries Required? No
Item Weight 1.09 kg
","Bahco 361-14 14-inch Stillson Type Pipe Wrench
Self clamping one-hand traditional stillson wrench
Body in traditional forged steel and anti-corrosion treated
Induction hardened jaw
Spring loaded for ratchet-like use
The length of pipe wrench is 14 inches
","Brand Bahco
Item dimensions L x W x H 10 x 10 x 40 centimetres
Material Alloy Steel
Head style Fixed Square
Weight 1090 Grams
Manufacturer Bahco
Part Number 361-14
Product Dimensions 10 x 10 x 40 cm; 1.09 Kilograms
Item model number 361-14
Size 350mm (14in)
Colour Multi
Material Alloy Steel
Item Package Quantity 1
Number Of Pieces 1
Head Style Fixed Square
Measurement System Imperial
Included Components 1
Batteries included? No
Batteries Required? No
Item Weight 1.09 kg
",metal,other,1.09kg,other,10,10,40,other
