Input,UnstructuredText,StructuredText,Material,Colour,Weight,Volume,Length,Width,Height,Parts
"Estwing E3/24BL Brick Hammer - Vinyl Grip 680g (24oz)
One-piece forged construction
Patented Bricklayer grip
Designed for rugged use
Tough nylon end caps
Made in the USA
Manufacturer Estwing
Part Number E3-24BLC
Product Dimensions 114.81 x 18.8 x 2.29 cm; 3.45 Kilograms
Item model number ...
Item Package Quantity 1
Batteries Required? No
Item Weight 3.45 kg
","Estwing E3/24BL Brick Hammer - Vinyl Grip 680g (24oz)
One-piece forged construction
Patented Bricklayer grip
Designed for rugged use
Tough nylon end caps
Made in the USA
","Manufacturer Estwing
Part Number E3-24BLC
Product Dimensions 114.81 x 18.8 x 2.29 cm; 3.45 Kilograms
Item model number ...
Item Package Quantity 1
Batteries Required? No
Item Weight 3.45 kg
",other,other,3.45kg,24oz,114.81,18.8,2.29,other
"Vaughan 587-24 SH275L Split-Head Hammer with Rawhide 2.75-Inch Face Diameter
Extension collars transfer shock to more handle surface, reducing user fatigue and handle breakage
Top quality hardwood handles
Face diameter 2 3/4 -Inches
Weight: 8-pounds
Length 36-Inches
Manufacturer Vaughan
Part Number 587-24
Product Dimensions 91.44 x 10.16 x 17.78 cm; 4.17 Kilograms
Item model number 587-24
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 4.17 kg
","Vaughan 587-24 SH275L Split-Head Hammer with Rawhide 2.75-Inch Face Diameter
Extension collars transfer shock to more handle surface, reducing user fatigue and handle breakage
Top quality hardwood handles
Face diameter 2 3/4 -Inches
Weight: 8-pounds
Length 36-Inches
","Manufacturer Vaughan
Part Number 587-24
Product Dimensions 91.44 x 10.16 x 17.78 cm; 4.17 Kilograms
Item model number 587-24
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 4.17 kg
",wood,other,4.17kg,other,91.44,10.16,17.78,handle
"OX Straight Rip Claw Hammer 20 oz with Non-slip Handle - Precision Balanced Hammer Tool Ideal for Carpenters and Electricians
STRAIGHT RIP CLAW: The claw of the OX Straight Claw Hammer is straight, making it a multipurpose utility tool. Whether its general driving and removing nails, or ripping out wooden boards, the Rip Claw Hammer does the job.
ONE-PIECE STEEL CONSTRUCTION: The body of the hammer is forged, one-piece steel constructed, enhancing its strength and durability.
NON-SLIP GRIP HANDLE: As compared to the slippery and fragile wooden handles, the grip handle of the OX Straight Claw Hammer gives you a stronger firm and better control. It also works in shock reduction when striking the tool.
PRECISION BALANCED AND DURABLE: The precision balanced design of the OX Straight Claw Hammer gives better control and a stronger striking power. The high quality steel material of the Rip Claw Hammer increases its durability.
SMOOTH SURFACE FACE: The face of the OX Straight Claw Hammer is smooth, so that it won't mar the surface. This makes it an ideal hammer for carpenters and electricians.
Manufacturer OX Tools UK
Part Number OX-P082920
Product Dimensions 3.5 x 14.2 x 35.5 cm; 860 Grams
Item model number OX-P082920
Size 20 oz
Colour Multi-colour
Style Claw
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x OX Pro Straight Claw Hammer - 20 oz.
Batteries included? No
Batteries Required? No
Item Weight 860 g
","OX Straight Rip Claw Hammer 20 oz with Non-slip Handle - Precision Balanced Hammer Tool Ideal for Carpenters and Electricians
STRAIGHT RIP CLAW: The claw of the OX Straight Claw Hammer is straight, making it a multipurpose utility tool. Whether its general driving and removing nails, or ripping out wooden boards, the Rip Claw Hammer does the job.
ONE-PIECE STEEL CONSTRUCTION: The body of the hammer is forged, one-piece steel constructed, enhancing its strength and durability.
NON-SLIP GRIP HANDLE: As compared to the slippery and fragile wooden handles, the grip handle of the OX Straight Claw Hammer gives you a stronger firm and better control. It also works in shock reduction when striking the tool.
PRECISION BALANCED AND DURABLE: The precision balanced design of the OX Straight Claw Hammer gives better control and a stronger striking power. The high quality steel material of the Rip Claw Hammer increases its durability.
SMOOTH SURFACE FACE: The face of the OX Straight Claw Hammer is smooth, so that it won't mar the surface. This makes it an ideal hammer for carpenters and electricians.
","Manufacturer OX Tools UK
Part Number OX-P082920
Product Dimensions 3.5 x 14.2 x 35.5 cm; 860 Grams
Item model number OX-P082920
Size 20 oz
Colour Multi-colour
Style Claw
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x OX Pro Straight Claw Hammer - 20 oz.
Batteries included? No
Batteries Required? No
Item Weight 860 g
",metal,other,860g,20oz,3.5,14.2,35.5,handle
"Power-TEC 91215 Curved Pein/Finishing Hammer
Head manufactured from 1055 Medium Carbon Steel.
Crown face with curved cross pein.
Genuine hickory shaft.
Professional quality.
Weight 405 grams.
Manufacturer Tool Connection Ltd
Brand Power-TEC
Model 91215
Product Dimensions 4 x 19.7 x 41.7 cm; 430.91 Grams
Item model number 91215
Manufacturer Part Number LAS91215
Item Weight 431 g
","Power-TEC 91215 Curved Pein/Finishing Hammer
Head manufactured from 1055 Medium Carbon Steel.
Crown face with curved cross pein.
Genuine hickory shaft.
Professional quality.
Weight 405 grams.
","Manufacturer Tool Connection Ltd
Brand Power-TEC
Model 91215
Product Dimensions 4 x 19.7 x 41.7 cm; 430.91 Grams
Item model number 91215
Manufacturer Part Number LAS91215
Item Weight 431 g
",metal,other,431g,other,4,19.7,41.7,other
"Ball Pein Hammer, Steel W/Vinyl, 32 oz.
Manufacturer Estwing
Part Number E3-32BP
Product Dimensions 4.37 x 12.7 x 36.2 cm; 907.18 Grams
Item model number 268-E3-32BP
Item Package Quantity 1
Batteries Required? No
Item Weight 907 g
","Ball Pein Hammer, Steel W/Vinyl, 32 oz.
","Manufacturer Estwing
Part Number E3-32BP
Product Dimensions 4.37 x 12.7 x 36.2 cm; 907.18 Grams
Item model number 268-E3-32BP
Item Package Quantity 1
Batteries Required? No
Item Weight 907 g
",metal,other,907g,32oz,4.37,12.7,36.2,other
"Estwing Claw Hammer 20oz
Manufacturer estwing
Batteries included? No
Batteries Required? No
","Estwing Claw Hammer 20oz
","Manufacturer estwing
Batteries included? No
Batteries Required? No
",other,other,other,20oz,other,other,other,other
"OX OX-P082703 Hammer - Pro Heavy Duty Club Hammer with Steel Head - Used in Demolition & Construction Works - Multicolour - 3 lb
MULTI UTILITY CLUB HAMMER: The long handle OX Club Hammer is structured and designed for various applications like destruction work, breaking through dry walls, masonry walls, mining operations and much more.
TOUGH AS AN OX: The OX Club Hammer has a robust construction and comes with a high quality heavy-duty hardened steel head for maximum strength.
NON-SLIP GRIP HANDLE: The steel forged OX Club Hammer comes with a non-slip grip handle which offers a unique shock resistant feature and provides enhanced comfort while using the tool.
DURABLE: The OX Demolition Hammer weighs about 3 lb / 1.3 kg and works well in diverse conditions without any hassle.
PRECISION STRIKING FACE: The OX Dead Blow Hammer has a precision-ground striking face to offer good shock absorption and prevent accidents.
Manufacturer Ox
Part Number OX-P082703
Product Dimensions 30 x 5 x 10 cm; 1 Kilograms
Item model number OX-P082703
Size 3 lb
Colour Silver
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x hammer
Batteries included? No
Batteries Required? No
Item Weight 1 kg
","OX OX-P082703 Hammer - Pro Heavy Duty Club Hammer with Steel Head - Used in Demolition & Construction Works - Multicolour - 3 lb
MULTI UTILITY CLUB HAMMER: The long handle OX Club Hammer is structured and designed for various applications like destruction work, breaking through dry walls, masonry walls, mining operations and much more.
TOUGH AS AN OX: The OX Club Hammer has a robust construction and comes with a high quality heavy-duty hardened steel head for maximum strength.
NON-SLIP GRIP HANDLE: The steel forged OX Club Hammer comes with a non-slip grip handle which offers a unique shock resistant feature and provides enhanced comfort while using the tool.
DURABLE: The OX Demolition Hammer weighs about 3 lb / 1.3 kg and works well in diverse conditions without any hassle.
PRECISION STRIKING FACE: The OX Dead Blow Hammer has a precision-ground striking face to offer good shock absorption and prevent accidents.
","Manufacturer Ox
Part Number OX-P082703
Product Dimensions 30 x 5 x 10 cm; 1 Kilograms
Item model number OX-P082703
Size 3 lb
Colour Silver
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components 1 x hammer
Batteries included? No
Batteries Required? No
Item Weight 1 kg
",metal,silver,1kg,other,30,5,10,handle
"Thor 16 Rawhide Hammer Size 4
Two cylindrical faces of genuine compressed buffalo rawhide
Wooden handle
Ideal where a heavy blow is required
Malleable iron head
Absorbs shock
Manufacturer Thor
Part Number 01-016
Product Dimensions 6.7 x 14.5 x 36.2 cm; 1.9 Kilograms
Item model number 01-016
Item Package Quantity 1
Number Of Pieces 1
Included Components 1 x 01-016
Batteries included? No
Batteries Required? No
Item Weight 1.9 kg
","Thor 16 Rawhide Hammer Size 4
Two cylindrical faces of genuine compressed buffalo rawhide
Wooden handle
Ideal where a heavy blow is required
Malleable iron head
Absorbs shock
","Manufacturer Thor
Part Number 01-016
Product Dimensions 6.7 x 14.5 x 36.2 cm; 1.9 Kilograms
Item model number 01-016
Item Package Quantity 1
Number Of Pieces 1
Included Components 1 x 01-016
Batteries included? No
Batteries Required? No
Item Weight 1.9 kg
",metal,other,1.9kg,other,6.7,14.5,36.2,handle
"Faithfull Contract Hickory Sledge Hammer 14Lb
General purpose hammer
Ideal for builders and contractors
Precision ground faces
Specially hardened
Withstands the highest impact applications
Manufacturer Faithfull
Part Number FAIHS14C
Product Dimensions 90 x 20 x 7 cm; 6.35 Kilograms
Item model number FAIHS14C
Item Package Quantity 1
Batteries Required? No
Item Weight 6.35 kg
","Faithfull Contract Hickory Sledge Hammer 14Lb
General purpose hammer
Ideal for builders and contractors
Precision ground faces
Specially hardened
Withstands the highest impact applications
","Manufacturer Faithfull
Part Number FAIHS14C
Product Dimensions 90 x 20 x 7 cm; 6.35 Kilograms
Item model number FAIHS14C
Item Package Quantity 1
Batteries Required? No
Item Weight 6.35 kg
",other,other,6.35kg,other,90,20,7,other
"DEWALT MIG Weld Nailing Hammer, 12 Oz
2-Speed range for high speed drilling or high torque applications
Soft grip handle and two-finger trigger for increased comfort and greater control
This product is made of high quality material, 12oz weight for fast swing and reduced fatigue
All steel design for durability and long life, Magnetic nail starter for easy one-handed nail placement
Vibration absorbing grip reduces vibration for improved user comfort
Manufacturer Dewalt
Part Number GID-286742
Product Dimensions 36.32 x 14.99 x 3.81 cm; 9.07 Grams
Item model number DWHT51135X
Colour Black
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 9.07 g
","DEWALT MIG Weld Nailing Hammer, 12 Oz
2-Speed range for high speed drilling or high torque applications
Soft grip handle and two-finger trigger for increased comfort and greater control
This product is made of high quality material, 12oz weight for fast swing and reduced fatigue
All steel design for durability and long life, Magnetic nail starter for easy one-handed nail placement
Vibration absorbing grip reduces vibration for improved user comfort
","Manufacturer Dewalt
Part Number GID-286742
Product Dimensions 36.32 x 14.99 x 3.81 cm; 9.07 Grams
Item model number DWHT51135X
Colour Black
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 9.07 g
",metal,black,9.07kg,12oz,36.32,14.99,3.81,handle
"Picard 298.01 Roofing Hammer 298 Inches Smooth with Magnet
With magnet
Design: blank, smooth
Weight: 600g
Manufacturer Picard
Part Number 298.01
Product Dimensions 30 x 10 x 5 cm; 781 Grams
Item model number 298.01
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components Roofing hammer.
Batteries included? No
Batteries Required? No
Item Weight 781 g
","Picard 298.01 Roofing Hammer 298 Inches Smooth with Magnet
With magnet
Design: blank, smooth
Weight: 600g
","Manufacturer Picard
Part Number 298.01
Product Dimensions 30 x 10 x 5 cm; 781 Grams
Item model number 298.01
Item Package Quantity 1
Number Of Pieces 1
Measurement System Metric
Included Components Roofing hammer.
Batteries included? No
Batteries Required? No
Item Weight 781 g
",other,other,781g,other,30,10,5,other
"Father's Day Gift - Thank You For Helping Me Build My Life - Engraved In U.S.A - Hickory Wood Handle & Steel Hammer Head With Velvet Bag & Presentation Box - Present For ANY Dad (Mom- Blonde Original)
FUNCTIONAL: Extremely strong forged steel, 16oz hickory wooden claw hammer doubles in functionality and presentation! This unique engraved hammer looks good, but isn't just for looks - it is practical and typically used in the shop, garage, construction site or even just around the house!
SENTIMENTAL: Behind every great daughter or son, stands a truly amazing Mother. Celebrate your Mom on any occasion- Birthday, Mother's Day, Veteran's Day or any Holiday but truthfully you don't need a specific occasion to appreciate your Mom. This hammer is a daily reminder to your Mother that you always love and appreciate her.
ENGRAVED IN THE U.S.A: A wonderful Dad, in Central, New York takes care of the hammers personally and programs the engraving of each hammer to make sure the quality is well above standards - to ensure you receive an amazing gift to give to your Mother!
PREMIUM QUALITY: High grade hickory and steel are used to create this hammer while rich Danish oil is applied beforehand to preserve the quality of the wood - Don't worry the oil completely soaks in so there is no residue whatsoever.
RISK-FREE PURCHASE: We are confident that you will love our Engraved "" Mom, Thank You For Helping Me Build My Life"" Wood Handle Steel Hammer as much as we do, but if for any reason you are not completely satisfied, we will give you a full refund or a free replacement. Just let us know whenever -our guarantee is for life!
Manufacturer GetEm Innovations
Package Dimensions 36.2 x 16.51 x 6.35 cm; 907.18 Grams
Material Hickory, wood, steel
Pattern Mom- Blonde Original
Batteries Required? No
Item Weight 907 g
","Father's Day Gift - Thank You For Helping Me Build My Life - Engraved In U.S.A - Hickory Wood Handle & Steel Hammer Head With Velvet Bag & Presentation Box - Present For ANY Dad (Mom- Blonde Original)
FUNCTIONAL: Extremely strong forged steel, 16oz hickory wooden claw hammer doubles in functionality and presentation! This unique engraved hammer looks good, but isn't just for looks - it is practical and typically used in the shop, garage, construction site or even just around the house!
SENTIMENTAL: Behind every great daughter or son, stands a truly amazing Mother. Celebrate your Mom on any occasion- Birthday, Mother's Day, Veteran's Day or any Holiday but truthfully you don't need a specific occasion to appreciate your Mom. This hammer is a daily reminder to your Mother that you always love and appreciate her.
ENGRAVED IN THE U.S.A: A wonderful Dad, in Central, New York takes care of the hammers personally and programs the engraving of each hammer to make sure the quality is well above standards - to ensure you receive an amazing gift to give to your Mother!
PREMIUM QUALITY: High grade hickory and steel are used to create this hammer while rich Danish oil is applied beforehand to preserve the quality of the wood - Don't worry the oil completely soaks in so there is no residue whatsoever.
RISK-FREE PURCHASE: We are confident that you will love our Engraved "" Mom, Thank You For Helping Me Build My Life"" Wood Handle Steel Hammer as much as we do, but if for any reason you are not completely satisfied, we will give you a full refund or a free replacement. Just let us know whenever -our guarantee is for life!
","Manufacturer GetEm Innovations
Package Dimensions 36.2 x 16.51 x 6.35 cm; 907.18 Grams
Material Hickory, wood, steel
Pattern Mom- Blonde Original
Batteries Required? No
Item Weight 907 g
",wood,other,907g,other,36.2,16.51,6.35,handle
"Estwing E3-28SM 28-Ounce Framing Hammer, Milled Face
28-Ounce size
Milled face
16-Inch steel handle
Manufacturer Estwing
Part Number E3-28SM
Product Dimensions 40.64 x 15.24 x 3.81 cm; 1.04 Kilograms
Item model number E3-28SM
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.04 kg
","Estwing E3-28SM 28-Ounce Framing Hammer, Milled Face
28-Ounce size
Milled face
16-Inch steel handle
","Manufacturer Estwing
Part Number E3-28SM
Product Dimensions 40.64 x 15.24 x 3.81 cm; 1.04 Kilograms
Item model number E3-28SM
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.04 kg
",metal,other,1.04kg,28oz,40.64,15.24,3.81,handle
"Facom Interchangeable Tip Dead-Blow Hammer
Glass-fibre handle
Steel body
Easily replaceable
special nylon tips
Shore hardness D74
Manufacturer Facom
Part Number 212A.35
Product Dimensions 7.6 x 8.66 x 2 cm; 411 Grams
Item model number 212A.35
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 411 g
","Facom Interchangeable Tip Dead-Blow Hammer
Glass-fibre handle
Steel body
Easily replaceable
special nylon tips
Shore hardness D74
","Manufacturer Facom
Part Number 212A.35
Product Dimensions 7.6 x 8.66 x 2 cm; 411 Grams
Item model number 212A.35
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 411 g
",metal,other,411g,other,7.6,8.66,2,handle
"Estwing Curved Claw Hammer 24oz (0.68kg)
Manufacturer Estwing
Batteries included? No
Batteries Required? No
","Estwing Curved Claw Hammer 24oz (0.68kg)
","Manufacturer Estwing
Batteries included? No
Batteries Required? No
",other,other,0.68kg,24oz,other,other,other,other
"Stanley STA151148 12oz FatMax Xtreme Hi-Velocity Curve Claw Framing Hammer
Revolutionary mig welded hammer design
Light weight design reduces arm stress
Larger strike face for bigger sweet spot and better accuracy
Magnetic nail starter
Steel construction for durability
Manufacturer Stanley Black & Decker
Part Number STA151148
Product Dimensions 3.99 x 16 x 37.01 cm; 748.43 Grams
Item model number STA151148
Style Curve Claw(340)
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 748 g
","Stanley STA151148 12oz FatMax Xtreme Hi-Velocity Curve Claw Framing Hammer
Revolutionary mig welded hammer design
Light weight design reduces arm stress
Larger strike face for bigger sweet spot and better accuracy
Magnetic nail starter
Steel construction for durability
","Manufacturer Stanley Black & Decker
Part Number STA151148
Product Dimensions 3.99 x 16 x 37.01 cm; 748.43 Grams
Item model number STA151148
Style Curve Claw(340)
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 748 g
",metal,other,748g,12oz,3.99,16,37.01,other
"Blacksmith Custom Hand Made Damascus Steel Hammer Damascus Steel Handle
Blacksmith Custom Hand Made Damascus Steel Hammer Damascus Steel Handle
Manufacturer Knives Exporter
Package Dimensions 25.5 x 8.3 x 4.5 cm; 744 Grams
Size Full Size 9 Inch
Material Damascus Steel Blade
Batteries included? No
Batteries Required? No
Item Weight 744 g
","Blacksmith Custom Hand Made Damascus Steel Hammer Damascus Steel Handle
Blacksmith Custom Hand Made Damascus Steel Hammer Damascus Steel Handle
","Manufacturer Knives Exporter
Package Dimensions 25.5 x 8.3 x 4.5 cm; 744 Grams
Size Full Size 9 Inch
Material Damascus Steel Blade
Batteries included? No
Batteries Required? No
Item Weight 744 g
",metal,other,744g,other,25.5,8.3,4.5,handle
"Leborgne Batipro Chafing Hammer, Magnetic Nail Holder, Forged and Tempered Steel, Ergonomic Tri-Material Handle, Weight: 0.65 kg (Iron)
Hammer for all masonry, carpenting and formwork, ideal for everyday use
Forged and tempered carbon steel head: extended lifespan and great strength, nail magnet for pointing with one hand without holding the nail, side strike surfaces for working in tight spaces
Suitable for intensive use thanks to the ergonomic Novamax tri-material handle: highly resistant fibreglass core, anti-escape elastomer grip, reduced vibration, easy replacement of the handle
Prevents the risk of cutting thanks to the rounded claws and angles of the strike surface, steel blade and shave socket to prevent the iron from being picked up by breaking the handle
Contents: 1 x Batipro Forged Forged and Tempered Carbon Steel / Fibreglass 100016
Manufacturer LEBORGNE
Part Number 100016
Product Dimensions 37 x 17.3 x 4 cm; 1.2 Kilograms
Item model number 100016
Colour Yellow
Style Ergo three-material handle
Material Forged and tempered steel
Item Package Quantity 1
Included Components 1 item
Batteries Required? No
Item Weight 1.2 kg
","Leborgne Batipro Chafing Hammer, Magnetic Nail Holder, Forged and Tempered Steel, Ergonomic Tri-Material Handle, Weight: 0.65 kg (Iron)
Hammer for all masonry, carpenting and formwork, ideal for everyday use
Forged and tempered carbon steel head: extended lifespan and great strength, nail magnet for pointing with one hand without holding the nail, side strike surfaces for working in tight spaces
Suitable for intensive use thanks to the ergonomic Novamax tri-material handle: highly resistant fibreglass core, anti-escape elastomer grip, reduced vibration, easy replacement of the handle
Prevents the risk of cutting thanks to the rounded claws and angles of the strike surface, steel blade and shave socket to prevent the iron from being picked up by breaking the handle
Contents: 1 x Batipro Forged Forged and Tempered Carbon Steel / Fibreglass 100016
","Manufacturer LEBORGNE
Part Number 100016
Product Dimensions 37 x 17.3 x 4 cm; 1.2 Kilograms
Item model number 100016
Colour Yellow
Style Ergo three-material handle
Material Forged and tempered steel
Item Package Quantity 1
Included Components 1 item
Batteries Required? No
Item Weight 1.2 kg
",metal,yellow,1.2kg,other,37,17.3,4,handle
"Thor Sph275 Split Head Hammer 7.1/2lb - Super Plastic
Split cast iron head
Wooden handle
Heavy-duty
Quick adjustment or replacement of either the handle or the faces
Robust
Manufacturer Thor
Part Number 35-SPH275
Product Dimensions 16.99 x 8.71 x 40.01 cm; 1.65 Kilograms
Item model number 35-SPH275
Size 7.1/2 lb
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.65 kg
","Thor Sph275 Split Head Hammer 7.1/2lb - Super Plastic
Split cast iron head
Wooden handle
Heavy-duty
Quick adjustment or replacement of either the handle or the faces
Robust
","Manufacturer Thor
Part Number 35-SPH275
Product Dimensions 16.99 x 8.71 x 40.01 cm; 1.65 Kilograms
Item model number 35-SPH275
Size 7.1/2 lb
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.65 kg
",plastic,other,1.65kg,other,16.99,8.71,40.01,handle
"Hultafors Tools 820240U Claw Hammer TR 20 XL
Vibration damping urethane plug.
Right angle and shape of striking face.
Steel shaft with i-profile for increased durability.
Thin, strong claw allows easy access without leaving marks.
The TR has a straight claw for better access and a longer shaft for more power for more demanding applications.
Manufacturer Hultafors Tools
Part Number 820240U
Package Dimensions 42.01 x 14.2 x 4.29 cm; 840.05 Grams
Item model number TR 20 XL
Size 20 XL
Item Package Quantity 1
Measurement System Metric
Included Components Hammer
Batteries Required? No
Item Weight 840 g
","Hultafors Tools 820240U Claw Hammer TR 20 XL
Vibration damping urethane plug.
Right angle and shape of striking face.
Steel shaft with i-profile for increased durability.
Thin, strong claw allows easy access without leaving marks.
The TR has a straight claw for better access and a longer shaft for more power for more demanding applications.
","Manufacturer Hultafors Tools
Part Number 820240U
Package Dimensions 42.01 x 14.2 x 4.29 cm; 840.05 Grams
Item model number TR 20 XL
Size 20 XL
Item Package Quantity 1
Measurement System Metric
Included Components Hammer
Batteries Required? No
Item Weight 840 g
",metal,other,840g,other,42.01,14.2,4.29,other
"VCT 9LB Dead Blow Orange Hammer Tool 30"" Convex-Faced Head Shock Absorbing…
MINIMIZE DAMAGE: Use the Dead Blow Sledge Hammer Rubber Mallet to minimizes damage of hammered surface
FINISH THE JOB: Automobiles, construction, and other delicate or metal surfaces you want to prevent from marring and sparking; Works as a bumping hammer for heavy gauge truck fenders and panels and also works to straighten reinforcements and braces
NO MORE BOUNCE BACK: Soft double faced mallet surface is safe as it is a non-marring hammer that prevents sparks, absorbs energy, and prevents dangerous bounce-back; Double face mallet.
GRIP COMFORTABLY: 30-inch overall length, textured gripping handle; Ample length with enough grip to adjust length in hand
DEADEN NOISE: Rounded faces; Black rubber head and handle grip with blue fiberglass shaft that minimizes damage and deadens noise
Manufacturer J&R Quality Tools
Part Number 22235
Product Dimensions 76.2 x 22.86 x 10.16 cm; 3.4 Kilograms
Manufacturer reference 22235
Colour Orange
Material Abs & steel
Batteries Required? No
Item Weight 3.4 kg
","VCT 9LB Dead Blow Orange Hammer Tool 30"" Convex-Faced Head Shock Absorbing…
MINIMIZE DAMAGE: Use the Dead Blow Sledge Hammer Rubber Mallet to minimizes damage of hammered surface
FINISH THE JOB: Automobiles, construction, and other delicate or metal surfaces you want to prevent from marring and sparking; Works as a bumping hammer for heavy gauge truck fenders and panels and also works to straighten reinforcements and braces
NO MORE BOUNCE BACK: Soft double faced mallet surface is safe as it is a non-marring hammer that prevents sparks, absorbs energy, and prevents dangerous bounce-back; Double face mallet.
GRIP COMFORTABLY: 30-inch overall length, textured gripping handle; Ample length with enough grip to adjust length in hand
DEADEN NOISE: Rounded faces; Black rubber head and handle grip with blue fiberglass shaft that minimizes damage and deadens noise
","Manufacturer J&R Quality Tools
Part Number 22235
Product Dimensions 76.2 x 22.86 x 10.16 cm; 3.4 Kilograms
Manufacturer reference 22235
Colour Orange
Material Abs & steel
Batteries Required? No
Item Weight 3.4 kg
",metal,orange,3.4kg,other,76.2,22.86,10.16,handle
"Estwing E6-48E Engineer's Hammer, 48-Ounce
Solid steel polished head
16-inch length
Shock reduction grip
The preferred choice of geologists and archeologists
Manufacturer Estwing
Part Number E6-48E
Product Dimensions 40.64 x 12.85 x 3.96 cm; 1.36 Kilograms
Item model number E6-48E
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.36 kg
","Estwing E6-48E Engineer's Hammer, 48-Ounce
Solid steel polished head
16-inch length
Shock reduction grip
The preferred choice of geologists and archeologists
","Manufacturer Estwing
Part Number E6-48E
Product Dimensions 40.64 x 12.85 x 3.96 cm; 1.36 Kilograms
Item model number E6-48E
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.36 kg
",metal,other,1.36kg,48oz,40.64,12.85,3.96,other
"Rolson 10409 3 lb Solid Forged Club Hammer
1.36kg Solid forged one piece club hammer
Fully polished
Soft rubber grip
Manufacturer Rolson
Part Number 10409
Product Dimensions 3 x 9.5 x 27 cm; 1.36 Kilograms
Item model number 10409
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.36 kg
","Rolson 10409 3 lb Solid Forged Club Hammer
1.36kg Solid forged one piece club hammer
Fully polished
Soft rubber grip
","Manufacturer Rolson
Part Number 10409
Product Dimensions 3 x 9.5 x 27 cm; 1.36 Kilograms
Item model number 10409
Item Package Quantity 1
Batteries included? No
Batteries Required? No
Item Weight 1.36 kg
",other,other,1.36kg,other,3,9.5,27,other
"Roughneck 65610 Club Hammer 4lb F/glass Handle

Club Hammer Fibreglass Handle 1.8kg (4lb)
Product code: 65-610
Length: 25.1cm Width: 5.1cm Height: 11.9cm

Manufacturer Roughneck
Part Number ROU65610
Product Dimensions 25.5 x 11.6 x 5 cm; 1 Kilograms
Item model number ROU65610
Item Package Quantity 1
Included Components 1 x Club Hammer Fibreglass Handle 1.8 kg (4 lb)
Batteries included? No
Batteries Required? No
Item Weight 1 kg
","Roughneck 65610 Club Hammer 4lb F/glass Handle

Club Hammer Fibreglass Handle 1.8kg (4lb)
Product code: 65-610
Length: 25.1cm Width: 5.1cm Height: 11.9cm

","Manufacturer Roughneck
Part Number ROU65610
Product Dimensions 25.5 x 11.6 x 5 cm; 1 Kilograms
Item model number ROU65610
Item Package Quantity 1
Included Components 1 x Club Hammer Fibreglass Handle 1.8 kg (4 lb)
Batteries included? No
Batteries Required? No
Item Weight 1 kg
",plastic,other,1kg,other,25.5,11.6,5,handle
"FatMax® Hi Velocity Framing Hammer 340g (12oz)
Manufacturer Stanley
Part Number XTHT1-51148
Item Weight 340.19 Grams
Manufacturer reference XTHT1-51148
Item Package Quantity 1
Item Weight 340 g
","FatMax® Hi Velocity Framing Hammer 340g (12oz)
","Manufacturer Stanley
Part Number XTHT1-51148
Item Weight 340.19 Grams
Manufacturer reference XTHT1-51148
Item Package Quantity 1
Item Weight 340 g
",other,other,340g,12oz,other,other,other,other
"Thor 14 Rawhide Hammer Size 3
Two cylindrical faces of genuine compressed buffalo rawhide
Wooden handle
Ideal where a heavy blow is required
Malleable iron head
Absorbs shock
Manufacturer Thor
Part Number 01-014
Product Dimensions 12.7 x 5.99 x 30.51 cm; 557.92 Grams
Item model number 01-014
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 558 g
","Thor 14 Rawhide Hammer Size 3
Two cylindrical faces of genuine compressed buffalo rawhide
Wooden handle
Ideal where a heavy blow is required
Malleable iron head
Absorbs shock
","Manufacturer Thor
Part Number 01-014
Product Dimensions 12.7 x 5.99 x 30.51 cm; 557.92 Grams
Item model number 01-014
Item Package Quantity 1
Number Of Pieces 1
Batteries included? No
Batteries Required? No
Item Weight 558 g
",metal,other,558g,other,12.7,5.99,30.51,handle
